order_id,customer_id,restaurant_id,order_time,customer_location,restaurant_location,order_value,rating,delivery_time
4372,8421,129,2024-04-06 15:30:15,6th Floor,20th Floor,2883.84,4.03,2024-04-06 15:46:22
7407,4415,880,2024-04-06 15:43:48,Suite 23,Apt 1069,1042.67,1.03,2024-04-06 15:52:28
3417,3310,847,2024-04-06 21:02:07,Suite 52,1st Floor,1309.85,0.07,2024-04-06 21:41:18
6651,1411,121,2024-04-06 16:22:29,Apt 1611,Apt 980,4734.85,0.62,2024-04-06 16:38:29
4437,3355,625,2024-04-06 07:10:34,Suite 5,PO Box 5500,2051.63,3.91,2024-04-06 07:58:40
5503,9616,254,2024-04-06 10:28:46,3rd Floor,13th Floor,2522.07,0.22,2024-04-06 11:08:12
1723,9403,239,2024-04-06 07:26:06,Room 1929,Room 952,4261.7,1.93,2024-04-06 07:55:41
6190,5007,935,2024-04-06 17:42:45,PO Box 80742,Suite 61,2778.75,1.08,2024-04-06 18:10:28
7782,2233,875,2024-04-06 13:08:26,PO Box 80578,PO Box 98901,4104.62,2.99,2024-04-06 13:24:49
6830,3511,728,2024-04-06 00:34:40,Suite 71,Apt 448,18.62,1.91,2024-04-06 01:03:07
2146,6241,333,2024-04-06 16:14:57,Room 1980,PO Box 38619,24.73,1.27,2024-04-06 17:06:05
2722,4607,717,2024-04-06 18:10:27,PO Box 14554,19th Floor,3798.82,0.94,2024-04-06 18:49:47
8363,8379,504,2024-04-06 19:52:56,Room 539,Room 1796,637.43,1.71,2024-04-06 20:29:54
9122,5835,849,2024-04-06 21:13:48,Room 1597,PO Box 27350,3294.43,1.26,2024-04-06 22:10:59
8003,4653,956,2024-04-06 01:54:24,PO Box 56072,6th Floor,4863.31,4.65,2024-04-06 01:56:13
3653,8305,531,2024-04-06 18:38:29,Room 1377,Room 421,4832.25,0.23,2024-04-06 18:57:38
4095,9775,766,2024-04-06 20:28:18,14th Floor,Suite 87,112.51,4.89,2024-04-06 21:02:33
3567,2553,975,2024-04-06 09:42:17,PO Box 98181,Room 1225,2779.49,3.72,2024-04-06 10:03:34
7584,3591,895,2024-04-06 03:57:10,Apt 33,Apt 1184,23.81,4.53,2024-04-06 04:07:54
9059,3644,259,2024-04-06 18:04:39,8th Floor,Apt 948,1953.68,3.18,2024-04-06 18:37:02
1226,8470,291,2024-04-06 16:42:01,Suite 15,Apt 1669,3644.54,1.72,2024-04-06 17:23:36
3186,4682,238,2024-04-06 11:57:16,PO Box 54774,Suite 10,2599.8,0.52,2024-04-06 11:59:32
6774,1931,413,2024-04-06 13:06:27,Room 554,18th Floor,1309.36,4.93,2024-04-06 13:31:36
2077,9902,248,2024-04-06 17:13:53,Room 1267,7th Floor,555.4,3.04,2024-04-06 17:58:02
7336,3809,523,2024-04-06 09:54:27,PO Box 55081,Apt 1681,4302.09,2.49,2024-04-06 10:01:43
8525,9367,988,2024-04-06 17:29:33,Suite 52,Suite 40,681.22,4.46,2024-04-06 17:56:14
6234,9707,290,2024-04-06 14:16:14,Apt 1208,Room 1600,2287.81,4.01,2024-04-06 15:11:37
6965,3280,985,2024-04-06 07:05:04,Room 1933,PO Box 96089,1440.94,4.39,2024-04-06 07:58:34
8553,9870,197,2024-04-06 16:06:30,6th Floor,PO Box 75084,3315.04,0.12,2024-04-06 16:34:58
6041,3468,778,2024-04-06 03:41:14,5th Floor,16th Floor,4957.36,0.76,2024-04-06 04:26:53
6568,3202,298,2024-04-06 13:52:53,Room 1340,15th Floor,98.28,4.48,2024-04-06 14:36:29
6541,4489,400,2024-04-06 08:26:08,Apt 1886,PO Box 3754,313.07,0.65,2024-04-06 09:13:13
1981,9586,273,2024-04-06 12:23:10,PO Box 65973,Suite 16,4689.64,2.86,2024-04-06 12:53:37
3351,7271,894,2024-04-06 17:45:23,Suite 46,Room 1706,525.5,0.96,2024-04-06 18:02:33
9545,6276,510,2024-04-06 08:50:22,PO Box 36757,Room 1023,3758.71,2.49,2024-04-06 09:25:33
8381,1461,706,2024-04-06 20:54:05,Room 742,Room 298,1523.82,2.02,2024-04-06 21:52:47
4428,6609,306,2024-04-06 07:19:05,Room 16,5th Floor,4404.69,2.27,2024-04-06 08:18:44
8722,1384,637,2024-04-06 10:00:22,Apt 154,PO Box 95956,1307.27,4.64,2024-04-06 10:09:17
3106,8909,468,2024-04-06 17:39:42,Suite 19,Suite 44,1506.87,2.43,2024-04-06 18:34:43
5608,5897,225,2024-04-06 20:22:09,7th Floor,PO Box 79501,1339.07,2.91,2024-04-06 20:50:11
8322,4594,331,2024-04-06 00:01:19,Room 84,Suite 57,2706.54,1.58,2024-04-06 00:35:34
2744,7826,472,2024-04-06 20:05:08,PO Box 45446,Apt 466,2440.43,0.42,2024-04-06 20:58:46
7774,6204,519,2024-04-06 20:53:25,12th Floor,PO Box 44994,3711.57,1.56,2024-04-06 21:07:20
9821,3320,615,2024-04-06 14:13:04,Apt 1843,3rd Floor,4700.37,1.12,2024-04-06 14:23:46
1300,4833,475,2024-04-06 03:04:42,PO Box 65973,Apt 1773,1261.0,4.9,2024-04-06 03:35:21
1542,6400,909,2024-04-06 05:23:40,Apt 1577,Room 166,1535.69,1.17,2024-04-06 05:36:46
2361,9219,754,2024-04-06 01:43:17,PO Box 14919,16th Floor,2826.07,1.64,2024-04-06 02:14:16
6039,5019,296,2024-04-06 06:58:21,PO Box 85513,Apt 272,1294.76,0.06,2024-04-06 07:28:13
6686,3696,172,2024-04-06 05:08:51,PO Box 61955,Room 1555,1882.19,0.53,2024-04-06 05:58:24
9860,2268,769,2024-04-06 13:40:29,PO Box 91336,Room 256,2404.42,1.52,2024-04-06 14:12:00
1500,8178,290,2024-04-06 19:53:31,2nd Floor,Suite 52,4266.72,1.98,2024-04-06 20:09:21
5509,9922,323,2024-04-06 03:34:19,Apt 1417,Apt 231,2825.56,0.85,2024-04-06 03:47:29
9348,8282,126,2024-04-06 10:43:49,18th Floor,Suite 50,1442.57,4.59,2024-04-06 11:00:27
1109,7279,490,2024-04-06 19:40:53,Apt 1915,Suite 4,4453.81,0.11,2024-04-06 19:48:50
9893,9927,840,2024-04-06 11:43:54,1st Floor,PO Box 63264,4943.87,2.97,2024-04-06 12:08:53
8198,9149,215,2024-04-06 02:29:20,PO Box 13218,Suite 88,1167.79,4.41,2024-04-06 02:50:22
3206,4491,258,2024-04-06 08:30:46,Apt 1810,PO Box 78190,1992.81,1.6,2024-04-06 08:47:10
4762,9114,495,2024-04-06 02:41:32,Room 1420,PO Box 79684,2005.29,3.92,2024-04-06 03:39:48
2252,4418,276,2024-04-06 02:56:06,Apt 1528,PO Box 93302,436.75,4.08,2024-04-06 03:54:13
6074,3609,266,2024-04-06 20:02:24,6th Floor,PO Box 49546,3603.03,0.15,2024-04-06 20:05:57
3970,6437,734,2024-04-06 02:41:51,11th Floor,Apt 1988,1143.22,0.78,2024-04-06 02:55:59
3282,3081,308,2024-04-06 06:35:55,16th Floor,Room 1270,3807.16,4.2,2024-04-06 06:58:48
2342,9196,429,2024-04-06 12:48:07,Suite 68,7th Floor,1123.59,1.62,2024-04-06 13:24:17
6451,7769,966,2024-04-06 17:13:43,Room 1514,PO Box 16855,1327.14,1.18,2024-04-06 18:13:13
6151,8456,229,2024-04-06 02:31:08,3rd Floor,Suite 74,4286.24,2.63,2024-04-06 03:18:29
9003,6137,474,2024-04-06 05:16:47,Apt 1972,14th Floor,1043.91,2.07,2024-04-06 05:49:46
8713,4638,768,2024-04-06 10:19:36,Suite 54,Room 1398,2148.14,3.88,2024-04-06 11:03:06
1166,3397,469,2024-04-06 03:35:30,Suite 30,Room 1297,3699.69,2.09,2024-04-06 04:07:10
2826,9799,304,2024-04-06 16:02:57,Suite 37,Room 369,1088.33,0.49,2024-04-06 16:07:47
5455,6892,933,2024-04-06 17:17:53,Suite 13,Suite 16,1940.1,4.97,2024-04-06 17:32:44
6646,4351,170,2024-04-06 08:27:33,Room 456,Room 157,4777.77,3.93,2024-04-06 08:54:59
4394,2691,181,2024-04-06 02:00:33,PO Box 44591,Suite 36,1484.04,2.91,2024-04-06 02:25:55
1363,6976,735,2024-04-06 19:38:27,Suite 23,12th Floor,3911.76,1.91,2024-04-06 20:20:47
5155,3828,740,2024-04-06 03:11:44,Room 1669,Room 1587,2690.56,1.24,2024-04-06 04:04:55
5724,5124,537,2024-04-06 04:01:13,Room 1377,PO Box 83413,2632.21,2.5,2024-04-06 04:50:13
1603,2092,118,2024-04-06 01:18:07,Room 638,PO Box 895,218.04,3.55,2024-04-06 01:31:17
8437,3404,848,2024-04-06 02:25:57,Suite 29,Room 1521,2564.05,0.59,2024-04-06 02:35:29
3990,3294,948,2024-04-06 11:20:14,PO Box 58514,3rd Floor,3768.94,1.28,2024-04-06 11:41:19
9585,3322,664,2024-04-06 18:22:04,Apt 439,Room 435,2661.16,2.88,2024-04-06 18:51:43
8548,9276,398,2024-04-06 16:08:06,PO Box 99767,Suite 87,873.99,1.87,2024-04-06 17:06:07
3845,4316,575,2024-04-06 13:15:24,13th Floor,Suite 35,91.06,4.76,2024-04-06 14:07:19
6761,3322,633,2024-04-06 09:00:32,Room 81,Apt 810,728.02,1.27,2024-04-06 09:01:59
1981,7064,889,2024-04-06 06:20:58,Room 1200,PO Box 38654,2819.63,4.65,2024-04-06 07:11:59
7003,8010,672,2024-04-06 15:03:45,11th Floor,15th Floor,494.48,3.14,2024-04-06 15:44:30
1903,2556,990,2024-04-06 02:46:32,1st Floor,Room 1232,4892.66,1.38,2024-04-06 03:26:21
2224,8951,124,2024-04-06 14:49:57,PO Box 27066,Apt 1743,1538.19,1.49,2024-04-06 15:39:53
1128,8878,794,2024-04-06 09:26:56,Room 1961,Room 1717,3229.06,4.99,2024-04-06 09:45:16
4242,9361,725,2024-04-06 02:34:02,Room 1813,PO Box 83673,1919.48,1.72,2024-04-06 03:23:51
5882,3883,560,2024-04-06 21:32:58,Apt 670,Room 125,2992.49,1.14,2024-04-06 22:28:37
7280,1017,189,2024-04-06 07:16:28,Suite 1,PO Box 49193,1733.02,4.5,2024-04-06 07:36:21
2720,1087,589,2024-04-06 04:04:20,2nd Floor,Suite 98,1117.93,2.03,2024-04-06 04:50:18
4008,7137,289,2024-04-06 17:15:14,Room 788,2nd Floor,3363.97,0.27,2024-04-06 17:53:46
1172,5629,543,2024-04-06 04:25:59,12th Floor,Apt 1104,4213.1,4.49,2024-04-06 04:39:54
9037,1627,830,2024-04-06 17:23:14,Apt 302,PO Box 78049,141.98,0.23,2024-04-06 17:25:14
2542,9314,868,2024-04-06 01:00:23,Suite 69,12th Floor,2347.82,2.88,2024-04-06 01:35:23
6320,2188,477,2024-04-06 05:44:38,Apt 125,Room 1390,1729.73,0.37,2024-04-06 06:32:55
6886,4332,492,2024-04-06 20:32:08,Suite 71,Room 683,4251.82,0.56,2024-04-06 20:34:01
4532,6089,179,2024-04-06 12:27:49,Suite 98,19th Floor,2598.96,4.65,2024-04-06 13:21:54
6718,4216,770,2024-04-06 12:59:33,Apt 1016,PO Box 4636,49.64,4.25,2024-04-06 13:42:09
5598,6251,853,2024-04-06 01:19:21,Room 1537,PO Box 21233,1316.65,2.41,2024-04-06 01:57:50
5071,2302,684,2024-04-06 05:42:44,PO Box 35499,PO Box 17329,3636.38,1.76,2024-04-06 06:28:39
5614,4223,229,2024-04-06 03:41:43,Apt 1325,Room 1847,1061.89,3.62,2024-04-06 04:12:16
8448,9240,328,2024-04-06 07:13:57,Suite 4,14th Floor,2328.48,0.43,2024-04-06 07:26:40
5716,7265,160,2024-04-06 13:32:53,15th Floor,Suite 44,3599.71,4.21,2024-04-06 13:47:08
6752,9654,184,2024-04-06 03:27:43,12th Floor,Suite 33,3051.33,3.25,2024-04-06 04:26:16
1842,4805,369,2024-04-06 00:02:06,13th Floor,Suite 80,2522.04,1.85,2024-04-06 00:55:39
3286,8018,495,2024-04-06 13:18:46,PO Box 86610,Apt 330,816.18,2.8,2024-04-06 14:00:17
9604,1043,848,2024-04-06 19:52:06,Room 694,Suite 57,538.84,2.99,2024-04-06 20:36:58
8330,4337,670,2024-04-06 16:51:33,Room 1669,PO Box 20701,2619.9,1.82,2024-04-06 17:37:37
9679,9844,429,2024-04-06 08:13:07,1st Floor,Apt 907,4157.46,1.52,2024-04-06 08:25:42
1088,2888,742,2024-04-06 02:44:54,14th Floor,PO Box 39980,2077.86,4.76,2024-04-06 03:17:18
7050,2846,664,2024-04-06 10:33:30,Room 1242,Room 1026,33.69,0.26,2024-04-06 10:45:47
9847,6475,738,2024-04-06 09:10:35,PO Box 13030,Room 1482,683.77,3.4,2024-04-06 10:02:49
9414,9870,378,2024-04-06 16:06:03,Room 1230,Room 572,3911.59,4.77,2024-04-06 17:00:54
5946,5153,957,2024-04-06 14:44:35,Room 1634,PO Box 64616,4473.28,3.09,2024-04-06 14:52:12
5816,7097,409,2024-04-06 13:50:22,PO Box 37035,PO Box 14174,959.15,2.78,2024-04-06 14:44:05
4564,8725,968,2024-04-06 17:48:48,PO Box 98801,Suite 78,2749.78,0.29,2024-04-06 18:46:47
8445,5450,844,2024-04-06 12:19:02,Suite 64,5th Floor,2716.58,4.29,2024-04-06 12:56:29
3129,2206,983,2024-04-06 12:12:15,Suite 79,Apt 1258,3458.72,0.51,2024-04-06 13:07:12
6958,7601,109,2024-04-06 06:37:03,Room 1873,Apt 751,3505.16,3.93,2024-04-06 07:17:09
4041,4335,238,2024-04-06 18:34:19,Apt 270,Room 1942,332.9,0.7,2024-04-06 19:03:12
9757,1126,252,2024-04-06 18:42:14,PO Box 10591,Room 33,2100.39,3.64,2024-04-06 18:45:13
5601,3200,150,2024-04-06 09:55:42,Apt 210,Suite 47,1241.61,0.83,2024-04-06 10:30:30
9705,2955,547,2024-04-06 13:52:16,Apt 858,Suite 31,997.48,3.27,2024-04-06 14:38:39
1197,9630,812,2024-04-06 13:11:52,Apt 1257,PO Box 12148,3779.88,2.45,2024-04-06 13:47:12
6019,6053,254,2024-04-06 07:23:50,7th Floor,Room 1481,362.54,2.3,2024-04-06 08:22:36
3992,1609,766,2024-04-06 20:04:12,8th Floor,Room 903,2884.74,3.01,2024-04-06 20:18:04
1079,6214,455,2024-04-06 08:09:24,Apt 1773,Suite 55,3282.21,0.8,2024-04-06 09:00:40
7770,7184,571,2024-04-06 21:16:03,PO Box 4919,PO Box 76213,2650.4,1.65,2024-04-06 22:06:39
3557,1931,572,2024-04-06 05:11:34,Suite 16,18th Floor,1742.8,0.97,2024-04-06 06:03:05
8486,4028,165,2024-04-06 19:39:19,15th Floor,Suite 69,3131.57,0.21,2024-04-06 19:44:54
4437,3230,799,2024-04-06 10:16:56,Suite 11,PO Box 96573,3930.95,2.18,2024-04-06 10:48:08
4631,6500,428,2024-04-06 06:24:42,9th Floor,2nd Floor,4575.53,0.17,2024-04-06 06:46:24
9214,5790,103,2024-04-06 03:49:31,Room 765,Apt 1108,443.58,2.41,2024-04-06 03:53:21
3332,3245,608,2024-04-06 13:43:25,Room 1254,PO Box 66769,389.69,0.04,2024-04-06 14:01:04
1574,5940,850,2024-04-06 15:28:01,Apt 834,18th Floor,3496.81,3.68,2024-04-06 15:40:42
6197,3140,559,2024-04-06 16:44:18,PO Box 14658,Apt 1890,4395.03,3.28,2024-04-06 16:52:59
8403,6453,500,2024-04-06 03:52:55,Room 1338,PO Box 80163,1916.04,1.18,2024-04-06 04:32:55
1297,6087,100,2024-04-06 19:52:21,16th Floor,PO Box 21670,4756.72,3.84,2024-04-06 20:46:49
7909,4401,190,2024-04-06 11:34:37,Room 944,Suite 45,1201.71,0.0,2024-04-06 11:56:03
7819,7398,296,2024-04-06 20:54:24,Room 678,Suite 76,3363.86,1.13,2024-04-06 21:35:54
5334,4612,668,2024-04-06 19:52:16,6th Floor,PO Box 33716,2439.62,2.69,2024-04-06 19:59:26
4165,1973,461,2024-04-06 04:12:43,Room 1796,Suite 54,4323.05,2.71,2024-04-06 04:57:04
3555,4663,942,2024-04-06 07:42:17,8th Floor,Suite 100,3175.71,0.59,2024-04-06 08:24:32
8695,8133,461,2024-04-06 07:56:00,Suite 86,PO Box 23518,1152.05,2.27,2024-04-06 07:57:01
9297,7429,750,2024-04-06 20:34:14,Suite 28,Room 104,600.57,4.87,2024-04-06 20:58:11
9158,8281,489,2024-04-06 11:50:29,Suite 41,Room 921,4203.69,1.25,2024-04-06 12:18:54
5984,5156,234,2024-04-06 15:01:54,Room 1876,PO Box 58764,1190.14,2.62,2024-04-06 15:57:56
3052,9994,809,2024-04-06 20:31:48,Suite 7,PO Box 93077,3629.9,1.7,2024-04-06 20:33:54
1247,5293,501,2024-04-06 21:32:43,Apt 622,8th Floor,2706.49,1.19,2024-04-06 22:19:48
9558,1011,733,2024-04-06 21:02:45,Room 764,Apt 457,2269.49,4.06,2024-04-06 21:34:24
9263,4201,225,2024-04-06 08:14:05,PO Box 33885,14th Floor,3531.1,3.4,2024-04-06 08:54:36
7381,6435,730,2024-04-06 06:19:27,PO Box 58082,Suite 42,1422.85,1.31,2024-04-06 07:07:56
8768,7283,281,2024-04-06 12:02:00,PO Box 86636,Room 843,3278.71,4.78,2024-04-06 12:02:33
9969,3992,307,2024-04-06 11:03:26,Suite 44,PO Box 7296,1831.14,2.25,2024-04-06 11:28:32
6823,7886,560,2024-04-06 19:11:50,Suite 49,Apt 1591,3731.45,0.95,2024-04-06 19:52:56
6541,9352,800,2024-04-06 09:30:23,Room 367,Room 797,4639.28,1.55,2024-04-06 10:14:46
8326,9892,491,2024-04-06 03:49:01,Apt 286,PO Box 30283,734.06,3.29,2024-04-06 03:58:47
6016,2194,463,2024-04-06 20:59:29,PO Box 44725,Apt 1133,977.8,2.56,2024-04-06 21:11:24
3821,8113,314,2024-04-06 12:58:29,Suite 43,Apt 1320,3013.11,2.69,2024-04-06 13:54:22
2841,3409,704,2024-04-06 05:02:13,8th Floor,Apt 209,545.56,2.56,2024-04-06 05:53:38
3285,7729,375,2024-04-06 15:45:53,10th Floor,Suite 38,3548.73,3.71,2024-04-06 15:58:39
6895,1626,380,2024-04-06 20:52:18,Room 1632,16th Floor,112.13,0.73,2024-04-06 21:27:31
8986,3023,737,2024-04-06 08:42:46,20th Floor,20th Floor,3545.41,3.73,2024-04-06 09:42:28
1677,8903,121,2024-04-06 13:16:54,Apt 804,PO Box 23884,1526.44,2.57,2024-04-06 14:04:30
8660,4329,748,2024-04-06 05:28:46,Suite 39,Suite 10,135.7,3.02,2024-04-06 06:01:03
3653,3195,992,2024-04-06 01:45:35,PO Box 78526,Apt 1159,3896.18,1.95,2024-04-06 02:10:56
6577,9292,128,2024-04-06 00:26:03,Apt 1794,Room 66,4405.24,3.58,2024-04-06 01:16:15
1027,4728,543,2024-04-06 16:20:18,Room 882,Apt 1660,2913.93,0.26,2024-04-06 16:50:56
8217,4066,837,2024-04-06 01:42:14,18th Floor,12th Floor,673.42,4.65,2024-04-06 02:15:09
5589,1835,336,2024-04-06 11:27:03,Apt 266,Apt 1824,1524.21,4.71,2024-04-06 12:05:53
8808,3127,907,2024-04-06 07:51:59,Room 639,Apt 1160,4035.76,1.98,2024-04-06 08:34:57
5592,6225,869,2024-04-06 15:16:17,13th Floor,Suite 65,2588.83,0.37,2024-04-06 16:13:04
3551,9996,719,2024-04-06 18:48:50,PO Box 73385,18th Floor,4737.05,0.09,2024-04-06 18:56:38
4386,7011,412,2024-04-06 04:59:04,Room 1615,Suite 68,1496.79,4.69,2024-04-06 05:35:28
3731,6255,346,2024-04-06 14:48:23,Suite 14,Room 1877,3762.54,4.48,2024-04-06 15:43:06
9848,6137,775,2024-04-06 18:54:12,Suite 45,Suite 51,1107.65,0.94,2024-04-06 19:32:53
5294,2786,554,2024-04-06 05:04:41,PO Box 76048,Suite 32,421.22,4.7,2024-04-06 05:15:39
2746,6604,609,2024-04-06 09:04:29,15th Floor,Room 296,96.06,3.86,2024-04-06 09:05:02
4562,1371,131,2024-04-06 01:29:38,Room 1635,Apt 678,952.55,1.21,2024-04-06 01:31:25
5610,9357,348,2024-04-06 06:56:58,Apt 356,Apt 1191,1497.87,1.82,2024-04-06 06:57:13
9157,7724,258,2024-04-06 02:03:13,Room 243,Suite 5,3786.35,2.9,2024-04-06 02:35:55
7385,9645,550,2024-04-06 18:27:28,18th Floor,6th Floor,1301.93,3.71,2024-04-06 18:44:17
4996,2370,594,2024-04-06 07:04:25,Room 1069,Room 1964,2189.91,4.59,2024-04-06 07:23:47
2659,9392,412,2024-04-06 20:32:08,PO Box 51534,Suite 43,1405.39,3.8,2024-04-06 20:43:37
3867,3563,714,2024-04-06 09:10:03,Suite 41,18th Floor,1482.36,1.65,2024-04-06 09:16:12
5464,4253,298,2024-04-06 02:11:01,PO Box 16947,17th Floor,2457.5,2.78,2024-04-06 02:32:01
6692,1626,705,2024-04-06 17:25:49,Apt 1789,12th Floor,3485.12,0.15,2024-04-06 18:24:20
8684,7737,634,2024-04-06 05:08:44,Room 253,18th Floor,4990.07,1.73,2024-04-06 06:07:32
1994,5163,618,2024-04-06 20:43:01,PO Box 62274,Apt 1294,4167.33,3.68,2024-04-06 20:57:23
8970,2775,476,2024-04-06 17:33:35,Suite 31,10th Floor,3648.92,1.71,2024-04-06 17:38:45
8932,8334,162,2024-04-06 11:30:19,19th Floor,2nd Floor,2974.87,2.01,2024-04-06 11:30:20
5190,2460,245,2024-04-06 10:55:28,Apt 1350,9th Floor,2726.96,3.46,2024-04-06 11:13:03
8555,2897,133,2024-04-06 20:59:08,Apt 1370,Room 728,3136.31,2.75,2024-04-06 21:22:08
8287,2400,835,2024-04-06 09:13:41,Apt 253,19th Floor,2794.83,2.95,2024-04-06 09:37:21
1382,1169,194,2024-04-06 02:11:54,Suite 66,Apt 901,3980.01,1.04,2024-04-06 03:07:07
6483,8664,739,2024-04-06 21:31:10,Suite 89,Suite 35,3081.56,0.89,2024-04-06 21:48:43
6572,4001,223,2024-04-06 02:16:50,Apt 750,Apt 1049,1475.06,3.69,2024-04-06 02:47:01
9702,4512,320,2024-04-06 10:39:30,5th Floor,Apt 983,2485.09,0.38,2024-04-06 11:05:49
2395,6316,318,2024-04-06 00:01:49,Apt 749,1st Floor,3254.6,3.23,2024-04-06 00:02:56
9378,7546,413,2024-04-06 17:43:55,PO Box 37124,2nd Floor,3719.45,2.62,2024-04-06 18:30:19
7913,7634,304,2024-04-06 19:42:23,Room 529,Room 982,1275.2,3.57,2024-04-06 20:16:38
4481,9488,338,2024-04-06 03:28:40,1st Floor,PO Box 18736,558.06,4.11,2024-04-06 03:40:22
3111,4585,187,2024-04-06 19:39:22,PO Box 77456,Room 658,4811.56,2.56,2024-04-06 20:24:28
9151,8912,974,2024-04-06 17:57:07,Room 1190,Room 1214,4282.9,2.62,2024-04-06 18:36:51
1196,7420,821,2024-04-06 06:36:58,Apt 1572,PO Box 73283,3694.86,4.95,2024-04-06 06:52:51
2603,7632,469,2024-04-06 06:37:19,Apt 1897,Suite 80,1000.36,1.91,2024-04-06 07:34:19
6439,8560,443,2024-04-06 07:38:10,Room 1032,Room 668,2856.08,1.48,2024-04-06 07:44:58
9993,3537,448,2024-04-06 15:19:29,4th Floor,Room 70,4279.5,0.36,2024-04-06 15:23:21
2744,1991,538,2024-04-06 06:31:31,Apt 167,Apt 254,559.65,2.91,2024-04-06 07:02:16
6130,3807,998,2024-04-06 18:47:15,Apt 1807,Room 1585,3941.81,2.99,2024-04-06 19:02:17
3300,1830,248,2024-04-06 18:05:44,Apt 1399,Suite 71,4255.67,4.37,2024-04-06 18:25:31
8680,2905,681,2024-04-06 10:03:53,8th Floor,PO Box 47058,3373.72,3.26,2024-04-06 10:17:54
9930,3753,477,2024-04-06 00:36:19,Room 1968,19th Floor,4587.65,1.18,2024-04-06 01:11:11
9986,6264,824,2024-04-06 11:20:59,10th Floor,Suite 1,2137.81,3.44,2024-04-06 11:51:54
6638,1286,182,2024-04-06 03:52:59,5th Floor,PO Box 43959,861.93,2.9,2024-04-06 04:16:52
9920,5845,439,2024-04-06 03:02:33,11th Floor,Room 1486,4626.74,1.37,2024-04-06 03:29:41
3780,8869,468,2024-04-06 13:35:17,Apt 1497,Room 973,4131.52,4.18,2024-04-06 14:07:31
8107,3100,921,2024-04-06 12:56:52,Room 8,Apt 613,1313.47,0.35,2024-04-06 13:25:07
5009,7201,378,2024-04-06 05:01:18,PO Box 6613,PO Box 16499,4666.08,2.38,2024-04-06 05:44:07
5762,3871,444,2024-04-06 11:43:37,Suite 33,PO Box 96889,4984.41,1.88,2024-04-06 12:23:02
7076,3170,468,2024-04-06 04:51:15,Suite 14,Room 988,3744.57,3.95,2024-04-06 04:52:53
7307,9607,468,2024-04-06 09:09:46,Apt 353,8th Floor,4249.65,1.58,2024-04-06 09:29:29
6013,6805,822,2024-04-06 04:24:48,Apt 688,2nd Floor,4206.74,4.61,2024-04-06 04:40:43
4185,8585,468,2024-04-06 15:13:19,Suite 41,Apt 1856,2004.13,2.22,2024-04-06 15:13:35
8702,5063,157,2024-04-06 20:37:50,5th Floor,Suite 96,1618.63,4.39,2024-04-06 21:28:41
5181,9669,311,2024-04-06 19:02:25,1st Floor,2nd Floor,2741.17,3.77,2024-04-06 19:58:41
3685,3312,839,2024-04-06 21:06:39,Suite 47,10th Floor,3420.45,4.56,2024-04-06 21:28:47
3443,3360,202,2024-04-06 06:08:39,Suite 100,5th Floor,3926.51,2.15,2024-04-06 06:14:08
5319,7980,507,2024-04-06 20:57:43,Suite 67,PO Box 15686,4024.2,3.41,2024-04-06 21:41:32
5269,9703,432,2024-04-06 21:48:39,Suite 72,Room 877,594.32,3.79,2024-04-06 22:15:01
3355,9300,283,2024-04-06 05:54:37,Apt 1671,PO Box 20064,3749.28,2.56,2024-04-06 06:24:52
6173,6333,277,2024-04-06 08:52:15,Room 1810,Room 1606,2168.69,0.76,2024-04-06 09:15:36
3591,6788,731,2024-04-06 13:36:41,Suite 38,PO Box 92440,3344.17,2.34,2024-04-06 14:14:17
2302,4265,878,2024-04-06 08:27:13,Apt 327,Apt 993,415.57,3.85,2024-04-06 08:50:48
8259,7641,252,2024-04-06 03:28:00,Room 1139,10th Floor,2515.67,3.51,2024-04-06 03:42:28
5879,5263,974,2024-04-06 17:49:05,Apt 173,7th Floor,132.8,1.4,2024-04-06 18:40:42
1386,6372,370,2024-04-06 16:19:49,Suite 19,15th Floor,4876.94,0.54,2024-04-06 16:38:27
6616,8427,607,2024-04-06 00:33:39,2nd Floor,Room 404,4021.32,2.24,2024-04-06 01:31:13
1509,3167,528,2024-04-06 20:32:55,Suite 72,Room 1833,1224.53,4.83,2024-04-06 20:54:11
2518,5295,453,2024-04-06 06:50:45,Suite 47,Room 1565,3914.56,4.99,2024-04-06 07:19:11
7031,9698,487,2024-04-06 13:45:19,PO Box 14069,Room 1623,1998.05,2.27,2024-04-06 14:44:09
9012,1622,477,2024-04-06 09:06:07,PO Box 69813,PO Box 78863,4299.45,3.42,2024-04-06 09:19:23
5067,5854,161,2024-04-06 17:45:10,4th Floor,Apt 61,1055.89,1.72,2024-04-06 18:41:27
3296,8618,483,2024-04-06 02:22:51,2nd Floor,Apt 1037,2658.68,3.02,2024-04-06 02:30:17
1279,5650,440,2024-04-06 17:36:59,Room 1789,PO Box 88405,1311.4,1.58,2024-04-06 18:33:42
2625,7485,984,2024-04-06 11:59:00,Apt 1074,PO Box 75014,1252.36,2.45,2024-04-06 12:39:11
9470,8852,922,2024-04-06 00:14:28,Apt 1408,Apt 1632,1008.94,4.78,2024-04-06 00:46:07
6817,8680,361,2024-04-06 11:01:54,Room 228,Suite 66,1248.71,2.85,2024-04-06 11:58:23
1477,6139,976,2024-04-06 21:20:30,Room 352,Room 1277,2591.1,1.81,2024-04-06 22:00:13
